,image,caption
23448,3246773992_89bf86937b.jpg,startsen girl in black pants and an orange top jumping with one leg outstreached and foot pointed other in background dressed the same endsen
23449,3246773992_89bf86937b.jpg,startsen outdoors girl in orange dress dancing as other dancers huddle in background endsen
23450,3246804978_ea2c9e56f2.jpg,startsen group of pugs in lawn endsen
23451,3246804978_ea2c9e56f2.jpg,startsen pack of pugs endsen
23452,3246804978_ea2c9e56f2.jpg,startsen group of pale brown and black pugs playing on grass endsen
23453,3246804978_ea2c9e56f2.jpg,startsen many dogs are shown in the grass endsen
23454,3246804978_ea2c9e56f2.jpg,startsen nine black and brown pugs in harnesses playing on grassy lawn endsen
23455,3246991821_750a3097e2.jpg,startsen girl in pink dress blows bubbles on wharf endsen
23456,3246991821_750a3097e2.jpg,startsen girl wearing dress is blowing bubbles at dock endsen
23457,3246991821_750a3097e2.jpg,startsen little girl blows bubbles in courtyard with ship in the background endsen
23458,3246991821_750a3097e2.jpg,startsen small girl blowing bubbles outside endsen
23459,3246991821_750a3097e2.jpg,startsen the girl in the pink dress is blowing bubbles on walkway in front of black ship endsen
23460,3247052319_da8aba1983.jpg,startsen man drives an atv down dirt road with power line behind him endsen
23461,3247052319_da8aba1983.jpg,startsen man is driving red atv up rugged hill endsen
23462,3247052319_da8aba1983.jpg,startsen man wearing white hat is on red atv driving on the dirt endsen
23463,3247052319_da8aba1983.jpg,startsen man riding four-wheel off-road vehicle in rural area endsen
23464,3247052319_da8aba1983.jpg,startsen the man rides his quad through rural area followed by his dog endsen
23465,3247168324_c45eaf734d.jpg,startsen girl and man wearing colored hat is leaning from the window of limousine endsen
23466,3247168324_c45eaf734d.jpg,startsen long white limo with two people hanging out the window endsen
23467,3247168324_c45eaf734d.jpg,startsen man with rainbow hair and woman are yelling out the window of limo endsen
23468,3247168324_c45eaf734d.jpg,startsen two people one with rainbow wig wave out the window of limo endsen
23469,3247168324_c45eaf734d.jpg,startsen two women one in rainbow wig wave out of long car endsen
23470,3247341210_5d1e50df23.jpg,startsen group of men walk and hang onto ropes endsen
23471,3247341210_5d1e50df23.jpg,startsen group of people crossing ropes that are suspended over water endsen
23472,3247341210_5d1e50df23.jpg,startsen many people climb on ropes course outside endsen
23473,3247341210_5d1e50df23.jpg,startsen men on ropes course endsen
23474,3247341210_5d1e50df23.jpg,startsen people are climbing on rope bridge that is crossing stream endsen
23475,3247423890_163f00a2cb.jpg,startsen man in grey shirt juggles six black and white balls endsen
23476,3247423890_163f00a2cb.jpg,startsen man juggling hackey sacks endsen
23477,3247423890_163f00a2cb.jpg,startsen person is looking up and juggling seven balls endsen
23478,3247423890_163f00a2cb.jpg,startsen young man juggles six black and white balls endsen
23479,3247423890_163f00a2cb.jpg,startsen the man juggles six balls easily endsen
23480,3247500085_c4f641aa84.jpg,startsen man playing the trumpet into microphone endsen
23481,3247500085_c4f641aa84.jpg,startsen man plays the trumpet onstage endsen
23482,3247500085_c4f641aa84.jpg,startsen young man in black sweater plays trumpet into microphone endsen
23483,3247500085_c4f641aa84.jpg,startsen young man plays the trumpet endsen
23484,3247500085_c4f641aa84.jpg,startsen the man is sitting on stool playing the trombone endsen
23485,3247598959_5b2348444c.jpg,startsen brown black and white dog play in grassy field endsen
23486,3247598959_5b2348444c.jpg,startsen white dog brown dog and black dog frolicking in grassy field endsen
23487,3247598959_5b2348444c.jpg,startsen three dogs running on grassy field endsen
23488,3247598959_5b2348444c.jpg,startsen three dogs run on wide grassy outdoor area endsen
23489,3247598959_5b2348444c.jpg,startsen white brown and black dogs running across grassy lawn endsen
23490,3247693965_845b3b4349.jpg,startsen dog in harness pulling pink carrier behind it on snow endsen
23491,3247693965_845b3b4349.jpg,startsen dog is pulling red sled across the snow endsen
23492,3247693965_845b3b4349.jpg,startsen dog wrapped with straps is walking away from red tray holding bag endsen
23493,3247693965_845b3b4349.jpg,startsen tan dog is pulling red sled in the snow endsen
23494,3247693965_845b3b4349.jpg,startsen tan dog wearing multicolored color running on the beach endsen
23495,3248220732_0f173fc197.jpg,startsen skier falling down hill endsen
23496,3248220732_0f173fc197.jpg,startsen skier is falling face first into the snow endsen
23497,3248220732_0f173fc197.jpg,startsen skier is falling into the snow endsen
23498,3248220732_0f173fc197.jpg,startsen skier falls down hill endsen
23499,3248220732_0f173fc197.jpg,startsen the skier is leaning forward in the snow endsen
23500,3248352729_ab264b2222.jpg,startsen person riding snowboard with pink bottom endsen
23501,3248352729_ab264b2222.jpg,startsen snowboarder is jumping over snowy hill endsen
23502,3248352729_ab264b2222.jpg,startsen snowboarder jumps across snowy hill endsen
23503,3248352729_ab264b2222.jpg,startsen snowboarder with pink board jumping down snow covered hill near trees endsen
23504,3248352729_ab264b2222.jpg,startsen snowboarder on pink board flying through the air endsen
23505,3248408149_41a8dd90d3.jpg,startsen brown and white dog standing next to smaller brown and white dog in front of fence endsen
23506,3248408149_41a8dd90d3.jpg,startsen brown and white dog stands on the sand to look at another dog endsen
23507,3248408149_41a8dd90d3.jpg,startsen large dog plays in the sand with small dog endsen
23508,3248408149_41a8dd90d3.jpg,startsen collie dog digs in sand endsen
23509,3248408149_41a8dd90d3.jpg,startsen two dogs playing in the sand next to fence endsen
23510,3248752274_96740ed073.jpg,startsen black dog pulls red sled in the snow endsen
23511,3248752274_96740ed073.jpg,startsen black dog pulls red sleigh endsen
23512,3248752274_96740ed073.jpg,startsen black dog wearing harness is pulling sled endsen
23513,3248752274_96740ed073.jpg,startsen black dog wearing harness that is attached to red sled endsen
23514,3248752274_96740ed073.jpg,startsen large black dog is pulling things around on red sled endsen
23515,3249014584_21dd9ddd9d.jpg,startsen man carves an ice block with chainsaw endsen
23516,3249014584_21dd9ddd9d.jpg,startsen man has chainsaw and is carving block of ice endsen
23517,3249014584_21dd9ddd9d.jpg,startsen man in black shaving ice sculpture endsen
23518,3249014584_21dd9ddd9d.jpg,startsen man carves block of ice with saw endsen
23519,3249014584_21dd9ddd9d.jpg,startsen man with an ice sculpture endsen
23520,3249062399_0dafe5e4f5.jpg,startsen three asian women one elderly one child and one an adult crossing street endsen
23521,3249062399_0dafe5e4f5.jpg,startsen three women in hats walk down sidewalk endsen
23522,3249062399_0dafe5e4f5.jpg,startsen three women in white hats in line endsen
23523,3249062399_0dafe5e4f5.jpg,startsen three women one old one young and one child walk down street endsen
23524,3249062399_0dafe5e4f5.jpg,startsen three women walk in line on the sidewalk endsen
23525,3249125548_700d874380.jpg,startsen man in orange and blue is in the lead in bike race endsen
23526,3249125548_700d874380.jpg,startsen cyclists compete in race that takes them on dirt mountain road endsen
23527,3249125548_700d874380.jpg,startsen the bicyclists are in race endsen
23528,3249125548_700d874380.jpg,startsen three people race their bicycles in competition in the forest endsen
23529,3249125548_700d874380.jpg,startsen two cyclists lead the pack in race while wearing long-spandex pants endsen
23530,3249278583_95cd8206da.jpg,startsen complete dog sled team in motion endsen
23531,3249278583_95cd8206da.jpg,startsen dog sled with two passengers travelling through the snow endsen
23532,3249278583_95cd8206da.jpg,startsen team of dogs pulls sleigh holding two people across the snow endsen
23533,3249278583_95cd8206da.jpg,startsen two people are on sled pulled by many dogs endsen
23534,3249278583_95cd8206da.jpg,startsen two people on sled pulled by team of dogs endsen
23535,3249597269_935e0a375a.jpg,startsen brown squirrel is jumping over snow drift endsen
23536,3249597269_935e0a375a.jpg,startsen brown squirrel jumps into the air in snowy area endsen
23537,3249597269_935e0a375a.jpg,startsen grey squirrel bounds over the melting snow endsen
23538,3249597269_935e0a375a.jpg,startsen squirrel takes huge leap over mound of snow endsen
23539,3249597269_935e0a375a.jpg,startsen squirrel jumps in the snow endsen
23540,3249738122_decde6c117.jpg,startsen crowd cheers on sled dog racer endsen
23541,3249738122_decde6c117.jpg,startsen participant in dog sled race passes onlookers endsen
23542,3249738122_decde6c117.jpg,startsen dogs pull sled in the snow endsen
23543,3249738122_decde6c117.jpg,startsen the crowd watches the musher 's dog sled endsen
23544,3249738122_decde6c117.jpg,startsen three dogs pull sled during race in the snow endsen
23545,3249865395_dceaa59f54.jpg,startsen few people waing around at train stop endsen
23546,3249865395_dceaa59f54.jpg,startsen five people on sidewalk endsen
23547,3249865395_dceaa59f54.jpg,startsen five people standing on sidewalk endsen
23548,3249865395_dceaa59f54.jpg,startsen three girls and guy wait for rail train endsen
23549,3249865395_dceaa59f54.jpg,startsen three people stand on the sidewalk endsen
23550,3249891130_b241591e89.jpg,startsen group of chinese teenage girls walking endsen
23551,3249891130_b241591e89.jpg,startsen group of dark-haired girls are walking together endsen
23552,3249891130_b241591e89.jpg,startsen group of dark haired young ladies in shorts walks past bank of lockers endsen
23553,3249891130_b241591e89.jpg,startsen four asian girls are walking through locker room endsen
23554,3249891130_b241591e89.jpg,startsen four dark-haired girls walk the hall toward bank of lockers endsen
23555,3249891874_6a090ef097.jpg,startsen four black-haired girls in shorts are walking endsen
23556,3249891874_6a090ef097.jpg,startsen four girls in shorts walk down the street endsen
23557,3249891874_6a090ef097.jpg,startsen four little girls walking together endsen
23558,3249891874_6a090ef097.jpg,startsen there are four girls with shorts on walking together endsen
23559,3249891874_6a090ef097.jpg,startsen three girls wearing shorts walking endsen
23560,325005410_e1ff5041b5.jpg,startsen crowd of people are sitting in bleachers and some are holding american flags endsen
23561,325005410_e1ff5041b5.jpg,startsen crowd of people some with flags at an event endsen
23562,325005410_e1ff5041b5.jpg,startsen group of people are at convention waving american flags endsen
23563,325005410_e1ff5041b5.jpg,startsen people are sitting on bleachers waving american flags endsen
23564,325005410_e1ff5041b5.jpg,startsen people waving flags watch game endsen
23565,3250076419_eb3de15063.jpg,startsen three dogs are playing together in the dirt endsen
23566,3250076419_eb3de15063.jpg,startsen three dogs of varying sizes and colors stand on dirt endsen
23567,3250076419_eb3de15063.jpg,startsen three dogs running in the dirt endsen
23568,3250076419_eb3de15063.jpg,startsen three dogs run together endsen
23569,3250076419_eb3de15063.jpg,startsen three dogs who are brown white and black respectively play with one another in dirt field endsen
23570,3250589803_3f440ba781.jpg,startsen group of boys are playing basketball and boy in brown shirt is throwing basketball into the basket endsen
23571,3250589803_3f440ba781.jpg,startsen man jumps up towards the basketball hoop as others watch endsen
23572,3250589803_3f440ba781.jpg,startsen man wearing brown shirt throwing the basketball into the basket endsen
